"origin_date","horizon","location","target","output_type","output_type_id","value"
"2022-12-12",4,"20","inc covid hosp","quantile",0.85,100.10292302923
"2022-12-12",4,"20","inc covid hosp","quantile",0.9,113.923745237452
"2022-12-12",4,"20","inc covid hosp","quantile",0.95,133.780381303813
"2022-12-12",4,"20","inc covid hosp","quantile",0.975,151.24202792028
"2022-12-12",4,"20","inc covid hosp","quantile",0.99,172.105527155271
"2022-12-12",5,"20","inc covid hosp","quantile",0.01,0
"2022-12-12",5,"20","inc covid hosp","quantile",0.025,0
"2022-12-12",5,"20","inc covid hosp","quantile",0.05,0
"2022-12-12",5,"20","inc covid hosp","quantile",0.1,0
"2022-12-12",5,"20","inc covid hosp","quantile",0.15,0
"2022-12-12",5,"20","inc covid hosp","quantile",0.2,0
"2022-12-12",5,"20","inc covid hosp","quantile",0.25,8
"2022-12-12",5,"20","inc covid hosp","quantile",0.3,16.0726637266373
"2022-12-12",5,"20","inc covid hosp","quantile",0.35,24
"2022-12-12",5,"20","inc covid hosp","quantile",0.4,31.019464194642
"2022-12-12",5,"20","inc covid hosp","quantile",0.45,38.0492454924549
"2022-12-12",5,"20","inc covid hosp","quantile",0.5,45
"2022-12-12",5,"20","inc covid hosp","quantile",0.55,52
"2022-12-12",5,"20","inc covid hosp","quantile",0.6,59
"2022-12-12",5,"20","inc covid hosp","quantile",0.65,66.3364038640387
"2022-12-12",5,"20","inc covid hosp","quantile",0.7,74
"2022-12-12",5,"20","inc covid hosp","quantile",0.75,82
"2022-12-12",5,"20","inc covid hosp","quantile",0.8,91.3150931509315
"2022-12-12",5,"20","inc covid hosp","quantile",0.85,102.090246902469
"2022-12-12",5,"20","inc covid hosp","quantile",0.9,116
"2022-12-12",5,"20","inc covid hosp","quantile",0.95,137
"2022-12-12",5,"20","inc covid hosp","quantile",0.975,155
"2022-12-12",5,"20","inc covid hosp","quantile",0.99,176.532591225912
"2022-12-12",6,"20","inc covid hosp","quantile",0.01,0
"2022-12-12",6,"20","inc covid hosp","quantile",0.025,0
"2022-12-12",6,"20","inc covid hosp","quantile",0.05,0
"2022-12-12",6,"20","inc covid hosp","quantile",0.1,0
"2022-12-12",6,"20","inc covid hosp","quantile",0.15,0
"2022-12-12",6,"20","inc covid hosp","quantile",0.2,0
"2022-12-12",6,"20","inc covid hosp","quantile",0.25,6.66240162401629
"2022-12-12",6,"20","inc covid hosp","quantile",0.3,15.1689226892269
"2022-12-12",6,"20","inc covid hosp","quantile",0.35,23.0536440364404
"2022-12-12",6,"20","inc covid hosp","quantile",0.4,30.5982089820898
"2022-12-12",6,"20","inc covid hosp","quantile",0.45,37.9721747217472
"2022-12-12",6,"20","inc covid hosp","quantile",0.5,45
"2022-12-12",6,"20","inc covid hosp","quantile",0.55,52.0785832858329
"2022-12-12",6,"20","inc covid hosp","quantile",0.6,59.4463554635547
"2022-12-12",6,"20","inc covid hosp","quantile",0.65,66.9721747217472
"2022-12-12",6,"20","inc covid hosp","quantile",0.7,74.9721747217472
"2022-12-12",6,"20","inc covid hosp","quantile",0.75,83.3915664156644
"2022-12-12",6,"20","inc covid hosp","quantile",0.8,92.9721747217472
"2022-12-12",6,"20","inc covid hosp","quantile",0.85,104.265763157632
"2022-12-12",6,"20","inc covid hosp","quantile",0.9,118.819928199282
"2022-12-12",6,"20","inc covid hosp","quantile",0.95,139.972174721747
"2022-12-12",6,"20","inc covid hosp","quantile",0.975,158.547941229409
"2022-12-12",6,"20","inc covid hosp","quantile",0.99,180.695322653226
"2022-12-12",7,"20","inc covid hosp","quantile",0.01,0
"2022-12-12",7,"20","inc covid hosp","quantile",0.025,0
"2022-12-12",7,"20","inc covid hosp","quantile",0.05,0
"2022-12-12",7,"20","inc covid hosp","quantile",0.1,0
"2022-12-12",7,"20","inc covid hosp","quantile",0.15,0
"2022-12-12",7,"20","inc covid hosp","quantile",0.2,0
"2022-12-12",7,"20","inc covid hosp","quantile",0.25,5.55371553715539
"2022-12-12",7,"20","inc covid hosp","quantile",0.3,14.3133001330013
"2022-12-12",7,"20","inc covid hosp","quantile",0.35,22.5022745227453
"2022-12-12",7,"20","inc covid hosp","quantile",0.4,30
"2022-12-12",7,"20","inc covid hosp","quantile",0.45,37.780032300323
"2022-12-12",7,"20","inc covid hosp","quantile",0.5,45
"2022-12-12",7,"20","inc covid hosp","quantile",0.55,52.5718072180722
"2022-12-12",7,"20","inc covid hosp","quantile",0.6,60
"2022-12-12",7,"20","inc covid hosp","quantile",0.65,67.6719502195023
"2022-12-12",7,"20","inc covid hosp","quantile",0.7,75.7425224252243
"2022-12-12",7,"20","inc covid hosp","quantile",0.75,84.6279937799378
"2022-12-12",7,"20","inc covid hosp","quantile",0.8,94.3478774787749
