"origin_date","horizon","location","target","output_type","output_type_id","value"
"2022-12-19",7,"20","inc covid hosp","quantile",0.85,73.6130882006638
"2022-12-19",7,"20","inc covid hosp","quantile",0.9,80.0058757243211
"2022-12-19",7,"20","inc covid hosp","quantile",0.95,89.0000300539138
"2022-12-19",7,"20","inc covid hosp","quantile",0.975,97.1180122675251
"2022-12-19",7,"20","inc covid hosp","quantile",0.99,105.876908120441
"2022-12-19",8,"20","inc covid hosp","quantile",0.01,20.2470092056384
"2022-12-19",8,"20","inc covid hosp","quantile",0.025,24.1828880210253
"2022-12-19",8,"20","inc covid hosp","quantile",0.05,28.0433054389815
"2022-12-19",8,"20","inc covid hosp","quantile",0.1,33.1373144677668
"2022-12-19",8,"20","inc covid hosp","quantile",0.15,36.2778109849887
"2022-12-19",8,"20","inc covid hosp","quantile",0.2,39.1956088121893
"2022-12-19",8,"20","inc covid hosp","quantile",0.25,41.9942967474189
"2022-12-19",8,"20","inc covid hosp","quantile",0.3,44.3384654496276
"2022-12-19",8,"20","inc covid hosp","quantile",0.35,47.140049817586
"2022-12-19",8,"20","inc covid hosp","quantile",0.4,49.5872103193007
"2022-12-19",8,"20","inc covid hosp","quantile",0.45,52.0415293336668
"2022-12-19",8,"20","inc covid hosp","quantile",0.5,54.4733657440347
"2022-12-19",8,"20","inc covid hosp","quantile",0.55,56.7245827452952
"2022-12-19",8,"20","inc covid hosp","quantile",0.6,59.5743691021893
"2022-12-19",8,"20","inc covid hosp","quantile",0.65,62.2151975466425
"2022-12-19",8,"20","inc covid hosp","quantile",0.7,65.5026983568487
"2022-12-19",8,"20","inc covid hosp","quantile",0.75,68.8223959341055
"2022-12-19",8,"20","inc covid hosp","quantile",0.8,72.8356936440268
"2022-12-19",8,"20","inc covid hosp","quantile",0.85,77.7641550458935
"2022-12-19",8,"20","inc covid hosp","quantile",0.9,82.9648821661468
"2022-12-19",8,"20","inc covid hosp","quantile",0.95,93.2845033260661
"2022-12-19",8,"20","inc covid hosp","quantile",0.975,99.9058830336656
"2022-12-19",8,"20","inc covid hosp","quantile",0.99,112.376458849069
"2022-12-19",9,"20","inc covid hosp","quantile",0.01,19.7149199270119
"2022-12-19",9,"20","inc covid hosp","quantile",0.025,23.132128408259
"2022-12-19",9,"20","inc covid hosp","quantile",0.05,25.5726250526388
"2022-12-19",9,"20","inc covid hosp","quantile",0.1,29.5261914779992
"2022-12-19",9,"20","inc covid hosp","quantile",0.15,32.8676452936605
"2022-12-19",9,"20","inc covid hosp","quantile",0.2,35.4603667341123
"2022-12-19",9,"20","inc covid hosp","quantile",0.25,38.5467451943618
"2022-12-19",9,"20","inc covid hosp","quantile",0.3,41.3045120744747
"2022-12-19",9,"20","inc covid hosp","quantile",0.35,43.3299318278235
"2022-12-19",9,"20","inc covid hosp","quantile",0.4,46.0769373663726
"2022-12-19",9,"20","inc covid hosp","quantile",0.45,48.4525011940436
"2022-12-19",9,"20","inc covid hosp","quantile",0.5,50.9927774063414
"2022-12-19",9,"20","inc covid hosp","quantile",0.55,53.3663771122742
"2022-12-19",9,"20","inc covid hosp","quantile",0.6,56.1151480335174
"2022-12-19",9,"20","inc covid hosp","quantile",0.65,59.0669241596379
"2022-12-19",9,"20","inc covid hosp","quantile",0.7,61.8592537478044
"2022-12-19",9,"20","inc covid hosp","quantile",0.75,64.6872355055916
"2022-12-19",9,"20","inc covid hosp","quantile",0.8,68.1174297340393
"2022-12-19",9,"20","inc covid hosp","quantile",0.85,73.6012064015352
"2022-12-19",9,"20","inc covid hosp","quantile",0.9,79.0390489105172
"2022-12-19",9,"20","inc covid hosp","quantile",0.95,88.1751027440567
"2022-12-19",9,"20","inc covid hosp","quantile",0.975,98.2858568957639
"2022-12-19",9,"20","inc covid hosp","quantile",0.99,112.872417247898
"2022-12-19",10,"20","inc covid hosp","quantile",0.01,16.2051785033508
"2022-12-19",10,"20","inc covid hosp","quantile",0.025,19.5356606214167
"2022-12-19",10,"20","inc covid hosp","quantile",0.05,22.5714247228486
"2022-12-19",10,"20","inc covid hosp","quantile",0.1,26.9514614343457
"2022-12-19",10,"20","inc covid hosp","quantile",0.15,30.5049583929275
"2022-12-19",10,"20","inc covid hosp","quantile",0.2,33.8175948301139
"2022-12-19",10,"20","inc covid hosp","quantile",0.25,36.5893349143785
"2022-12-19",10,"20","inc covid hosp","quantile",0.3,39.3951914337883
"2022-12-19",10,"20","inc covid hosp","quantile",0.35,41.8922516716083
"2022-12-19",10,"20","inc covid hosp","quantile",0.4,44.533321051338
"2022-12-19",10,"20","inc covid hosp","quantile",0.45,46.852383516329
"2022-12-19",10,"20","inc covid hosp","quantile",0.5,49.3062678053153
"2022-12-19",10,"20","inc covid hosp","quantile",0.55,51.4240814184766
"2022-12-19",10,"20","inc covid hosp","quantile",0.6,53.9509880237548
"2022-12-19",10,"20","inc covid hosp","quantile",0.65,56.4236014490147
"2022-12-19",10,"20","inc covid hosp","quantile",0.7,59.0489157454292
"2022-12-19",10,"20","inc covid hosp","quantile",0.75,61.781299942227
"2022-12-19",10,"20","inc covid hosp","quantile",0.8,65.3660464666348
"2022-12-19",10,"20","inc covid hosp","quantile",0.85,70.40446030985
"2022-12-19",10,"20","inc covid hosp","quantile",0.9,77.1552042016096
"2022-12-19",10,"20","inc covid hosp","quantile",0.95,88.9111060961998
"2022-12-19",10,"20","inc covid hosp","quantile",0.975,97.7595477195371
"2022-12-19",10,"20","inc covid hosp","quantile",0.99,107.865784807999
"2022-12-19",11,"20","inc covid hosp","quantile",0.01,14.6208805273583
"2022-12-19",11,"20","inc covid hosp","quantile",0.025,17.6596618286984
"2022-12-19",11,"20","inc covid hosp","quantile",0.05,20.9047079764886
"2022-12-19",11,"20","inc covid hosp","quantile",0.1,25.55563568612
"2022-12-19",11,"20","inc covid hosp","quantile",0.15,29.0663843885426
"2022-12-19",11,"20","inc covid hosp","quantile",0.2,32.6563864710355
"2022-12-19",11,"20","inc covid hosp","quantile",0.25,35.7752254681987
"2022-12-19",11,"20","inc covid hosp","quantile",0.3,37.9372777501158
"2022-12-19",11,"20","inc covid hosp","quantile",0.35,40.2010344991626
"2022-12-19",11,"20","inc covid hosp","quantile",0.4,42.6511683592474
"2022-12-19",11,"20","inc covid hosp","quantile",0.45,44.9561032478628
"2022-12-19",11,"20","inc covid hosp","quantile",0.5,47.5948259614116
"2022-12-19",11,"20","inc covid hosp","quantile",0.55,50.1945601378196
"2022-12-19",11,"20","inc covid hosp","quantile",0.6,52.7475816960063
"2022-12-19",11,"20","inc covid hosp","quantile",0.65,55.7376177362623
"2022-12-19",11,"20","inc covid hosp","quantile",0.7,58.7016115817221
"2022-12-19",11,"20","inc covid hosp","quantile",0.75,61.8934689881188
"2022-12-19",11,"20","inc covid hosp","quantile",0.8,65.2956978807349
"2022-12-19",11,"20","inc covid hosp","quantile",0.85,70.4547634280434
"2022-12-19",11,"20","inc covid hosp","quantile",0.9,77.4961556617825
"2022-12-19",11,"20","inc covid hosp","quantile",0.95,87.4760250889704
"2022-12-19",11,"20","inc covid hosp","quantile",0.975,97.9495354736044
"2022-12-19",11,"20","inc covid hosp","quantile",0.99,106.013495830707
"2022-12-19",12,"20","inc covid hosp","quantile",0.01,14.071386053973
