"origin_date","horizon","location","target","output_type","output_type_id","value"
"2022-12-05",10,"20","inc covid hosp","quantile",0.45,52.9799355365192
"2022-12-05",10,"20","inc covid hosp","quantile",0.5,55.4121089510256
"2022-12-05",10,"20","inc covid hosp","quantile",0.55,58.059303937722
"2022-12-05",10,"20","inc covid hosp","quantile",0.6,59.9405097352223
"2022-12-05",10,"20","inc covid hosp","quantile",0.65,62.0360442964926
"2022-12-05",10,"20","inc covid hosp","quantile",0.7,64.6165832221482
"2022-12-05",10,"20","inc covid hosp","quantile",0.75,67.6774880934663
"2022-12-05",10,"20","inc covid hosp","quantile",0.8,71.3692885670312
"2022-12-05",10,"20","inc covid hosp","quantile",0.85,75.2744862430978
"2022-12-05",10,"20","inc covid hosp","quantile",0.9,81.3839625999326
"2022-12-05",10,"20","inc covid hosp","quantile",0.95,93.8765156645562
"2022-12-05",10,"20","inc covid hosp","quantile",0.975,112.603577897514
"2022-12-05",10,"20","inc covid hosp","quantile",0.99,122.975423022279
"2022-12-05",11,"20","inc covid hosp","quantile",0.01,24.068326899749
"2022-12-05",11,"20","inc covid hosp","quantile",0.025,26.419403773816
"2022-12-05",11,"20","inc covid hosp","quantile",0.05,32.4488953783167
"2022-12-05",11,"20","inc covid hosp","quantile",0.1,36.6172208588625
"2022-12-05",11,"20","inc covid hosp","quantile",0.15,39.8617127321305
"2022-12-05",11,"20","inc covid hosp","quantile",0.2,42.1228278364309
"2022-12-05",11,"20","inc covid hosp","quantile",0.25,44.2248090772935
"2022-12-05",11,"20","inc covid hosp","quantile",0.3,46.8901052499825
"2022-12-05",11,"20","inc covid hosp","quantile",0.35,49.0609924941189
"2022-12-05",11,"20","inc covid hosp","quantile",0.4,50.8964984303389
"2022-12-05",11,"20","inc covid hosp","quantile",0.45,52.5143860117147
"2022-12-05",11,"20","inc covid hosp","quantile",0.5,55.204197672818
"2022-12-05",11,"20","inc covid hosp","quantile",0.55,57.629263949317
"2022-12-05",11,"20","inc covid hosp","quantile",0.6,60.5860242902508
"2022-12-05",11,"20","inc covid hosp","quantile",0.65,62.7296938146713
"2022-12-05",11,"20","inc covid hosp","quantile",0.7,64.2272683251824
"2022-12-05",11,"20","inc covid hosp","quantile",0.75,66.95555111948
"2022-12-05",11,"20","inc covid hosp","quantile",0.8,70.8599934752389
"2022-12-05",11,"20","inc covid hosp","quantile",0.85,75.1724640921896
"2022-12-05",11,"20","inc covid hosp","quantile",0.9,80.116904346838
"2022-12-05",11,"20","inc covid hosp","quantile",0.95,91.8429149934392
"2022-12-05",11,"20","inc covid hosp","quantile",0.975,111.960443752738
"2022-12-05",11,"20","inc covid hosp","quantile",0.99,126.944666528498
"2022-12-05",12,"20","inc covid hosp","quantile",0.01,23.3638760925811
"2022-12-05",12,"20","inc covid hosp","quantile",0.025,26.1792150584098
"2022-12-05",12,"20","inc covid hosp","quantile",0.05,31.0647191913748
"2022-12-05",12,"20","inc covid hosp","quantile",0.1,35.4956702629035
"2022-12-05",12,"20","inc covid hosp","quantile",0.15,38.8033226814309
"2022-12-05",12,"20","inc covid hosp","quantile",0.2,41.2583283030102
"2022-12-05",12,"20","inc covid hosp","quantile",0.25,44.2610022296348
"2022-12-05",12,"20","inc covid hosp","quantile",0.3,46.0888607122989
"2022-12-05",12,"20","inc covid hosp","quantile",0.35,49.173553383965
"2022-12-05",12,"20","inc covid hosp","quantile",0.4,51.4716472816988
"2022-12-05",12,"20","inc covid hosp","quantile",0.45,53.5899521836308
"2022-12-05",12,"20","inc covid hosp","quantile",0.5,55.4012947110151
"2022-12-05",12,"20","inc covid hosp","quantile",0.55,58.1291239843059
"2022-12-05",12,"20","inc covid hosp","quantile",0.6,60.43523815735
"2022-12-05",12,"20","inc covid hosp","quantile",0.65,62.882137427163
"2022-12-05",12,"20","inc covid hosp","quantile",0.7,65.7938867486551
"2022-12-05",12,"20","inc covid hosp","quantile",0.75,68.6040499298315
"2022-12-05",12,"20","inc covid hosp","quantile",0.8,71.8738340013129
"2022-12-05",12,"20","inc covid hosp","quantile",0.85,75.5366115294254
"2022-12-05",12,"20","inc covid hosp","quantile",0.9,81.0650455872605
"2022-12-05",12,"20","inc covid hosp","quantile",0.95,94.7718365567848
"2022-12-05",12,"20","inc covid hosp","quantile",0.975,110.518716183321
"2022-12-05",12,"20","inc covid hosp","quantile",0.99,137.105884256609
"2022-12-05",13,"20","inc covid hosp","quantile",0.01,22.4658322880332
"2022-12-05",13,"20","inc covid hosp","quantile",0.025,25.1068842608053
"2022-12-05",13,"20","inc covid hosp","quantile",0.05,30.6956867885992
"2022-12-05",13,"20","inc covid hosp","quantile",0.1,34.2462796432378
"2022-12-05",13,"20","inc covid hosp","quantile",0.15,38.6029249519647
"2022-12-05",13,"20","inc covid hosp","quantile",0.2,41.6113966743995
"2022-12-05",13,"20","inc covid hosp","quantile",0.25,44.0344653181173
"2022-12-05",13,"20","inc covid hosp","quantile",0.3,46.5066610634215
"2022-12-05",13,"20","inc covid hosp","quantile",0.35,48.8786976281217
"2022-12-05",13,"20","inc covid hosp","quantile",0.4,51.4331256454681
"2022-12-05",13,"20","inc covid hosp","quantile",0.45,53.3401764736095
"2022-12-05",13,"20","inc covid hosp","quantile",0.5,55.6628311397071
"2022-12-05",13,"20","inc covid hosp","quantile",0.55,58.7787188011379
"2022-12-05",13,"20","inc covid hosp","quantile",0.6,61.0819321578062
"2022-12-05",13,"20","inc covid hosp","quantile",0.65,63.8143384761685
"2022-12-05",13,"20","inc covid hosp","quantile",0.7,66.5878200374774
"2022-12-05",13,"20","inc covid hosp","quantile",0.75,69.7225750594048
"2022-12-05",13,"20","inc covid hosp","quantile",0.8,72.5993674883465
"2022-12-05",13,"20","inc covid hosp","quantile",0.85,77.8426272624879
"2022-12-05",13,"20","inc covid hosp","quantile",0.9,83.9390060010177
"2022-12-05",13,"20","inc covid hosp","quantile",0.95,96.1092152112961
"2022-12-05",13,"20","inc covid hosp","quantile",0.975,110.785451473787
"2022-12-05",13,"20","inc covid hosp","quantile",0.99,138.034854380003
"2022-12-05",14,"20","inc covid hosp","quantile",0.01,21.1334358674591
"2022-12-05",14,"20","inc covid hosp","quantile",0.025,24.5339335032479
"2022-12-05",14,"20","inc covid hosp","quantile",0.05,29.5062239286689
"2022-12-05",14,"20","inc covid hosp","quantile",0.1,33.7080435688059
"2022-12-05",14,"20","inc covid hosp","quantile",0.15,37.6586909921204
"2022-12-05",14,"20","inc covid hosp","quantile",0.2,40.7221854019239
"2022-12-05",14,"20","inc covid hosp","quantile",0.25,44.0453274925433
"2022-12-05",14,"20","inc covid hosp","quantile",0.3,47.4235669132823
"2022-12-05",14,"20","inc covid hosp","quantile",0.35,48.9284750112332
"2022-12-05",14,"20","inc covid hosp","quantile",0.4,51.0549883856699
"2022-12-05",14,"20","inc covid hosp","quantile",0.45,53.0928461501942
"2022-12-05",14,"20","inc covid hosp","quantile",0.5,55.3981750803046
"2022-12-05",14,"20","inc covid hosp","quantile",0.55,58.2806458923472
"2022-12-05",14,"20","inc covid hosp","quantile",0.6,60.7274545536598
"2022-12-05",14,"20","inc covid hosp","quantile",0.65,63.4642948244881
"2022-12-05",14,"20","inc covid hosp","quantile",0.7,66.7869408816643
"2022-12-05",14,"20","inc covid hosp","quantile",0.75,69.3933256490918
"2022-12-05",14,"20","inc covid hosp","quantile",0.8,73.569866045521
"2022-12-05",14,"20","inc covid hosp","quantile",0.85,76.8338913818406
"2022-12-05",14,"20","inc covid hosp","quantile",0.9,82.8645621448145
"2022-12-05",14,"20","inc covid hosp","quantile",0.95,99.5220034140611
"2022-12-05",14,"20","inc covid hosp","quantile",0.975,117.185668007058
"2022-12-05",14,"20","inc covid hosp","quantile",0.99,136.692297068027
"2022-12-05",1,"25","inc covid hosp","quantile",0.01,74.7866917827685
"2022-12-05",1,"25","inc covid hosp","quantile",0.025,81.5938480610568
"2022-12-05",1,"25","inc covid hosp","quantile",0.05,86.7369617588562
"2022-12-05",1,"25","inc covid hosp","quantile",0.1,92.8746748121846
"2022-12-05",1,"25","inc covid hosp","quantile",0.15,96.4100962481975
"2022-12-05",1,"25","inc covid hosp","quantile",0.2,99.5901432162175
"2022-12-05",1,"25","inc covid hosp","quantile",0.25,102.295828801778
"2022-12-05",1,"25","inc covid hosp","quantile",0.3,104.93838346364
"2022-12-05",1,"25","inc covid hosp","quantile",0.35,107.381340095567
"2022-12-05",1,"25","inc covid hosp","quantile",0.4,109.315577725213
"2022-12-05",1,"25","inc covid hosp","quantile",0.45,111.732868222959
"2022-12-05",1,"25","inc covid hosp","quantile",0.5,113.708469985106
"2022-12-05",1,"25","inc covid hosp","quantile",0.55,115.916075664845
"2022-12-05",1,"25","inc covid hosp","quantile",0.6,117.860511925013
"2022-12-05",1,"25","inc covid hosp","quantile",0.65,119.898331603559
"2022-12-05",1,"25","inc covid hosp","quantile",0.7,121.879209079687
"2022-12-05",1,"25","inc covid hosp","quantile",0.75,125.271256371251
"2022-12-05",1,"25","inc covid hosp","quantile",0.8,128.776859962626
"2022-12-05",1,"25","inc covid hosp","quantile",0.85,132.872080264329
"2022-12-05",1,"25","inc covid hosp","quantile",0.9,139.442090011732
"2022-12-05",1,"25","inc covid hosp","quantile",0.95,148.569295704911
"2022-12-05",1,"25","inc covid hosp","quantile",0.975,159.484897396128
"2022-12-05",1,"25","inc covid hosp","quantile",0.99,172.191162442217
"2022-12-05",2,"25","inc covid hosp","quantile",0.01,72.4673908467397
"2022-12-05",2,"25","inc covid hosp","quantile",0.025,78.750058086716
"2022-12-05",2,"25","inc covid hosp","quantile",0.05,86.0473482478209
"2022-12-05",2,"25","inc covid hosp","quantile",0.1,92.0708596577963
"2022-12-05",2,"25","inc covid hosp","quantile",0.15,96.3560192485723
"2022-12-05",2,"25","inc covid hosp","quantile",0.2,99.3052315595834
"2022-12-05",2,"25","inc covid hosp","quantile",0.25,102.472988519448
"2022-12-05",2,"25","inc covid hosp","quantile",0.3,105.178405388103
"2022-12-05",2,"25","inc covid hosp","quantile",0.35,107.639263937722
"2022-12-05",2,"25","inc covid hosp","quantile",0.4,110.249651878976
"2022-12-05",2,"25","inc covid hosp","quantile",0.45,112.397262274619
"2022-12-05",2,"25","inc covid hosp","quantile",0.5,114.298101642123
"2022-12-05",2,"25","inc covid hosp","quantile",0.55,116.642035391824
